member_id,first_name,last_name,gender,date_of_birth,email,phone,address,membership_type,membership_price_eur,registration_date,status,referred_by_member_id
1174,Aldona,Wilson,F,1977-12-15,aldona.wilson.1174@yahoo.com,+370 687 20661,"Gedimino pr. 69, Jonava",Senior,22,2021-11-04,Active,
1175,Gintaras,Smith,M,1981-03-10,gintaras.smith.1175@outlook.com,+370 608 70296,"Sveikatos g. 101, Klaipeda",Corporate,55,2020-02-20,Active,
1176,Povilas,Vasiliauskas,M,1977-12-10,povilas.vasiliauskas.1176@gmail.com,+370 685 43427,"Energijos g. 115, Marijampole",Premium,65,2023-04-01,Active,
1177,Valdas,Williams,M,1990-11-15,valdas.williams.1177@hotmail.com,+370 698 85790,"Laisves al. 30, Jonava",Senior,22,2019-01-08,Active,821
1178,Kristina,Balciunas,F,1987-07-12,kristina.balciunas.1178@gmail.com,+370 605 94562,"Zalgirio g. 14, Klaipeda",Family,75,2024-01-27,Inactive,
1179,Egle,Kazlauskas,F,1988-04-07,egle.kazlauskas.1179@gmail.com,+370 614 43732,"Gedimino pr. 37, Panevezys",Senior,22,2020-05-13,Active,
1180,Donatas,Daugirdas,M,1986-01-07,donatas.daugirdas.1180@hotmail.com,+370 639 18167,"Gedimino pr. 114, Jonava",Senior,22,2020-12-20,Active,79
1181,James,Smith,M,1981-12-15,james.smith.1181@outlook.com,+370 661 20358,"Laisves al. 48, Marijampole",Day Pass,8,2023-02-16,Active,1177
1182,Julius,Petrauskas,M,1973-01-02,julius.petrauskas.1182@outlook.com,+370 637 26013,"Zalgirio g. 22, Utena",Premium,65,2022-08-01,Active,
1183,Rokas,Butkus,M,1985-03-12,rokas.butkus.1183@yahoo.com,+370 639 49363,"Energijos g. 16, Alytus",Standard,40,2023-01-28,Active,
1184,Donatas,Williams,M,1994-01-09,donatas.williams.1184@hotmail.com,+370 699 44735,"Zalgirio g. 39, Mazeikiai",Senior,22,2018-08-29,Active,2
1185,Povilas,Kavaliauskas,M,1994-06-29,povilas.kavaliauskas.1185@hotmail.com,+370 654 51237,"Savanoriu pr. 73, Siauliai",Student,20,2020-07-31,Active,
1186,Virgilijus,Petrauskas,M,2004-09-05,virgilijus.petrauskas.1186@hotmail.com,+370 602 34191,"Sveikatos g. 96, Utena",Monthly,35,2019-01-01,Active,
1187,Rokas,Petrauskas,M,1987-01-06,rokas.petrauskas.1187@hotmail.com,+370 616 11131,"Cempiony g. 30, Mazeikiai",Corporate,55,2021-03-22,Active,
1188,Vaida,Kavaliauskas,F,1984-07-22,vaida.kavaliauskas.1188@outlook.com,+370 620 17581,"Vilniaus g. 110, Alytus",Student,20,2020-01-30,Suspended,1085
1189,Mantas,Garcia,M,1978-02-13,mantas.garcia.1189@gmail.com,+370 692 19698,"Kauno g. 24, Marijampole",Family,75,2021-02-28,Inactive,
1190,Egle,Stonkus,F,2000-04-09,egle.stonkus.1190@mail.com,+370 622 24693,"Savanoriu pr. 5, Klaipeda",Day Pass,8,2023-09-26,Suspended,
1191,Lina,Stankevicius,F,1999-04-06,lina.stankevicius.1191@gmail.com,+370 645 99039,"Savanoriu pr. 34, Alytus",Student,20,2018-06-30,Inactive,
1192,Aiden,Jones,M,1981-08-11,aiden.jones.1192@gmail.com,+370 669 59909,"Energijos g. 17, Kaunas",Corporate,55,2022-08-22,Active,
1193,Povilas,Urbonas,M,1972-08-15,povilas.urbonas.1193@yahoo.com,+370 641 82205,"Kauno g. 99, Vilnius",Premium,65,2019-04-08,Active,
1194,Aiste,Urbonas,F,1965-06-09,aiste.urbonas.1194@gmail.com,+370 650 78474,"Sveikatos g. 75, Siauliai",VIP,90,2024-08-15,Active,
1195,Edvinas,Miller,M,1996-11-29,edvinas.miller.1195@hotmail.com,+370 625 43244,"Olimpieciu g. 113, Vilnius",Corporate,55,2023-11-25,Inactive,
1196,Simona,Jankauskas,F,1983-08-28,simona.jankauskas.1196@hotmail.com,+370 628 48301,"Kauno g. 119, Mazeikiai",Day Pass,8,2021-11-28,Active,
1197,Harper,Taylor,F,1987-07-15,harper.taylor.1197@hotmail.com,+370 663 90481,"Sveikatos g. 54, Utena",Senior,22,2020-07-27,Active,656
1198,Erikas,Jones,M,1966-03-20,erikas.jones.1198@mail.com,+370 605 34890,"Olimpieciu g. 108, Panevezys",Senior,22,2020-12-01,Active,
1199,Lucas,Gruciunas,M,1965-04-19,lucas.gruciunas.1199@outlook.com,+370 610 18596,"Cempiony g. 84, Panevezys",Basic,25,2023-09-17,Active,
1200,Lina,Butkus,F,1976-07-01,lina.butkus.1200@gmail.com,+370 687 87218,"Vilniaus g. 32, Panevezys",Family,75,2021-12-13,Inactive,
